reviewId,userName,review,score,clean_text,textblob_polarity,vader_compound,sentiment
169a3226-85e3-4716-b1eb-708321b15457,Yogesh Shende,"This app is terrible! 😠 The railway system has made a joke out of it... Tatkal bookings close as soon as they open, and customer support is practically nonexistent. 😤 #app #railway #booking #support",1,app terrible railway system made joke tatkal booking close soon open customer support practically nonexistent app railway booking support,-0.5,0.5423,Positive
5a70ea40-7608-42ac-b47e-8f041be4a4cd,Jay kumar,the only app in world that will have update every day. if you try to book tatkal tiket a error code that no one can understand will come and log off. the worstapp,1,app world update every day try book tatkal tiket error code one understand come log worstapp,0.0,-0.4019,Negative
fbdd88b2-719e-4de0-86bc-f1976ae2b3dc,Guru Natraj,very bad now in tatkal times 😪😪😪,1,bad tatkal time,-0.6999999999999998,-0.5423,Negative
d35a9342-1473-45aa-876a-9f3e6dd30ec4,Ganga Ram Murmu,"Absolutely useless app, doesn't do any work. for Waiting ticket booking time ..",1,absolutely useless app doesnt work waiting ticket booking time,-0.5,-0.4754,Negative
0accae61-aa6d-4378-b19c-8a5c010b7a11,Vaishakh Poojary,worst app,1,worst app,-1.0,-0.6249,Negative
8f635544-f0c5-4072-9984-ecfee65cc119,Pranesh kumar,The bookings tatkal are so worse than anything. If I do the payment for the tatkal at the time of sharp 11:00 after confirming the payment its start showing Processing payment for 3 to 5 minutes after loading the page it's showing TQWL 20 - 30 what the hell you guys doing after processing the payment I don't know. If the Tatkal ticket was not confirmed but you are taking charges for everything you guys will do and finally you'll take our money. These are technical issues from your side.,1,booking tatkal worse anything payment tatkal time sharp confirming payment start showing processing payment minute loading page showing tqwl hell guy processing payment dont know tatkal ticket confirmed taking charge everything guy finally youll take money technical issue side,-0.025,-0.8271,Negative
45ac10fa-f6ae-49d0-b374-cc434bd1fc8d,Madhav Rajvaidya,very bad experience.whenever you try for tatkal ticket it slow down.,1,bad experiencewhenever try tatkal ticket slow,-0.49999999999999994,-0.5423,Negative
2ed87199-3251-456f-8c82-ce04fa8b2199,Shubham Anand,Very bad can't book ticket through IRCTC. Looks like it was made for Agents only,1,bad cant book ticket irctc look like made agent,-0.6999999999999998,-0.25,Negative
d248d838-2b33-4f85-9274-085cc2b495d2,NISHANT KUMAR RATRA,Wrost app fully useless,1,wrost app fully useless,-0.5,-0.4754,Negative
37ed6cce-fa01-4565-865a-aeddcc352292,Mohamed Thameem,Worst ever app in history.. Work UX UI.,1,worst ever app history work ux ui,-1.0,-0.6249,Negative
af94dd27-b6e5-4465-8315-04ab57326db6,KAVIARASU T,worst app made ever... always getting errors and bugs while booking Takal tickets. its need to improve a lot and additional servers...,1,worst app made ever always getting error bug booking takal ticket need improve lot additional server,-1.0,-0.5994,Negative
43556014-0e68-455b-9891-dc3ceec5fede,subrata sarkar,lagging app not perfect app disgusting not 100% confirm tatkal ticket booking this app,1,lagging app perfect app disgusting confirm tatkal ticket booking app,0.0,-0.2023,Negative
be8693f8-f283-43ac-9688-1b892f77c378,Joyo,too unstable,1,unstable,0.0,-0.3612,Negative
c51e04f8-3e47-448d-b2e8-f41fe892dcf0,Abhishek Lal,worst app.,1,worst app,-1.0,-0.6249,Negative
530a2be5-22ac-4e89-a2c7-1926a3cab182,Manoj Kumar,very bad app,1,bad app,-0.6999999999999998,-0.5423,Negative
cac55457-f5a8-4e35-8526-d02262c65adb,Pooja Rani,इस app को बनाने का मुख्य उद्देश्य ही है लोगों को परेशान करना और दिमाग खराब करना घटिया से भी घटिया app please कुछ तो सुधार करो कब तक ऐसे लोगों का BP बढ़ाते रहोगे। आजतक कभी ऐसा नहीं हुआ है कि तुरन्त app खोला और खुल गया और टिकट हो गया। तत्काल टिकट बुक करने जाओ लास्ट मोमेंट पर लॉगआउट कर देंगे फिर जब तक लॉगिन होगा टिकट नॉट अवेलेबल। please request है कुछ करो,1,app app please bp app please request,0.0,0.5574,Positive
67b8ba5b-5e30-4300-8e66-f0e2a024e8d2,rahul chandramore,"after putting all details correct for authentication, still it showing wrong inputs.",1,putting detail correct authentication still showing wrong input,-0.5,-0.4767,Negative
ca240528-b6ac-4c45-bc60-7ab994f35ab3,Harikesh Gaud,Good 👍,5,good,0.7,0.4404,Positive
1498df4a-bc19-40bc-93f9-877196355964,vineet kumar singh,"unable to book tatkal ticket , It is very slow and time consuming app.. they have charged for booking even if ticket is not confirmed/waiting... what is the use of the app if ticket is not booked still they charge... they are just looting our mehnat ki kami",1,unable book tatkal ticket slow time consuming app charged booking even ticket confirmedwaiting use app ticket booked still charge looting mehnat ki kami,-0.4,-0.2023,Negative
18240e3d-8e69-424d-80e1-0ba4ee86ab1e,H S,"worst app, ever, why india will always lag",1,worst app ever india always lag,-1.0,-0.7579,Negative
b147999c-ec55-4863-8dff-27365fee9f07,Akhil Krishnan G,worst app,1,worst app,-1.0,-0.6249,Negative
b01fac70-7e2d-495d-9ede-07420be83dab,NILESH MANKAR,Not user friendly,2,user friendly,0.375,0.4939,Positive
ee0b8ad4-82c3-459c-967a-e4c9120d30fc,RAJESH BHOPALKAR,problem in updating app,1,problem updating app,0.0,-0.4019,Negative
480a85e9-393a-46d6-a714-31a9b0da354c,RAHUL VADAR,this app not good work time of the tatkal ticket 2 minutes late active very bad experience,1,app good work time tatkal ticket minute late active bad experience,-0.10833333333333331,0.2732,Positive
7a7cf009-2d9f-4c52-953b-807853cb3aea,srushti thakar,worst,1,worst,-1.0,-0.6249,Negative
9dd264e8-541f-4be6-a5cc-dffe9749140a,Narendra singh,worst experience ever waste of time,1,worst experience ever waste time,-0.6,-0.7845,Negative
00dfa63d-3d53-4a01-a89f-e50ac34929c8,Abhishek Masih,"After latest update, it is having lots of issue. For booking train search not available error getting. adding another points: always after the payment is complete, it's shows ticket not booked and IRCTC will hold your amount for a few days. Is that any new way to keep customer money in your account",1,latest update lot issue booking train search available error getting adding another point always payment complete show ticket booked irctc hold amount day new way keep customer money account,0.28409090909090906,-0.4019,Negative
75648682-26ba-400c-b6f7-e2e0b276a705,Amar Sarkar,very good indian IRCTC ticket booking app,5,good indian irctc ticket booking app,0.7,0.4404,Positive
4eb3a793-4e39-47a3-9e60-8454f9d1f1d1,Rakesh Singh,"Right now I don't have any experience. but I hope, it is a very good app.",4,right dont experience hope good app,0.4928571428571428,-0.5875,Negative
ccc58028-cd0f-4416-bbdb-106ad57d544b,Kishor Ramachandra,"Pathetic. it asks for password change and infinite loops otp generation as well as password reset. if you toggle away to check otp, the screen is reset and again asks for password change in loop. Make sure when the user toggles to different app to check otp , the current state for password is held Not Reset.",1,pathetic asks password change infinite loop otp generation well password reset toggle away check otp screen reset asks password change loop make sure user toggle different app check otp current state password held reset,-0.125,-0.0772,Negative
ecdc74c4-fc13-486c-8ca7-1d2eb6d00a4d,Anish Siddiqui,This app good,2,app good,0.7,0.4404,Positive
2a7eaabb-0a87-4ba0-a9f0-e2c6b06c56d3,Urmila Pareek,most useful,5,useful,0.3,0.4404,Positive
2e29f5c2-40ed-4617-b769-d66be5b1f90b,Nand Sagar,good 👍,5,good,0.7,0.4404,Positive
e66e4378-bb67-4286-9e94-a65cdedb1ffc,PROBIR KUMAR MONDOL,l am happy 😊,5,l happy,0.8,0.7717,Positive
a76e3b84-776f-46f6-ae97-d7cb650d2ff3,Indrajeet Kumar,good aaps,5,good aaps,0.7,0.4404,Positive
cc356426-3bc3-4859-9234-8af07faae498,Deepu kumar,Good,3,good,0.7,0.4404,Positive
57c6eff0-01c9-4a04-bae8-8a08ceeb3959,Manasseh Manas,Very Easy way to book tickets,5,easy way book ticket,0.43333333333333335,0.4404,Positive
1d47eabd-0dd7-4163-8573-9021a95ef582,Maria Christopher,"One of my worst experienced app, especially for forget username password 😡 To reset password, otp is sent to mail, of I open mailbox and get otp and opened this app, again from the first it's coming, how will I reset it? developers should check this requirement properly.",1,one worst experienced app especially forget username password reset password otp sent mail open mailbox get otp opened app first coming reset developer check requirement properly,0.00833333333333334,-0.7425,Negative
a33ef833-421d-4ed8-9ea5-6c97dbb34ccc,Raushan Kumar,Good app 👍👍👍👍,5,good app,0.7,0.4404,Positive
8b187a09-46e4-4dbe-aac0-404c7ead1a9a,deepak dudhrejiya,good,5,good,0.7,0.4404,Positive
4181f247-2212-4521-b3f0-dc01ee14d470,Alfa Alfa,super,5,super,0.3333333333333333,0.5994,Positive
4a74479e-13e0-450b-b932-c1eaa0fe155c,sri harsha,Hi IRCTC Team i am not able to add money in the app looks like this a bug it says maximum deposit as 0.00,3,hi irctc team able add money app look like bug say maximum deposit,0.5,0.3612,Positive
1926594e-3680-42c5-888a-d40a385d34a8,dinesh gound,nice for booking of train,5,nice booking train,0.6,0.4215,Positive
ac74bede-dfd8-4514-95f7-d21a2ac44873,Jignesh Parikh,After cancelled my train ticket Didn't receive Amount Pls carefull before cancel train ticket booked from other app no customer care eating our hard earn money,1,cancelled train ticket didnt receive amount pls carefull cancel train ticket booked app customer care eating hard earn money,-0.2916666666666667,-0.1083,Negative
45840b5b-50a7-45a9-bad7-eb174310fd05,Viresh Pathak,"I was laughing when I watched confirmtkt app ad on IRCTC app. why this app show so much app. it creates problem while booking tatkal ticket. bcoz your net speed consumes in these ads and you can't proceed fast and return empty hand. if app want to show app then it should try to remove ad windows while booking tatkal tickets.I wll add the Ratio of failed transactions, today 2 of my transaction failed after successful payment. with last experience I know money will credited back but what for now.",2,laughing watched confirmtkt app ad irctc app app show much app creates problem booking tatkal ticket bcoz net speed consumes ad cant proceed fast return empty hand app want show app try remove ad window booking tatkal ticketsi wll add ratio failed transaction today transaction failed successful payment last experience know money credited back,0.00555555555555556,0.6124,Positive
2c20e6b2-2f19-4a44-89c7-4e680b34f6d6,Shah Alam,very good,5,good,0.7,0.4404,Positive
86436d35-1cb9-490c-bd43-d3cc70efdf62,BETSY VARGHESE,"This is a serious complaint regarding repeated negligence of passenger birth preferences during ticket booking. While booking tickets, we clearly selected the option “Do not book if preferred berth not available” and mentioned Lower Berth Preference, as the passengers include a mother with a newborn baby and her elderly mother. However, despite these clear instructions, the system allotted upper berths, which is completely unacceptable and unsafe for such passengers. This is not the first time",1,serious complaint regarding repeated negligence passenger birth preference ticket booking booking ticket clearly selected option book preferred berth available mentioned lower berth preference passenger include mother newborn baby elderly mother however despite clear instruction system allotted upper berth completely unacceptable unsafe passenger first time,0.03958333333333334,-0.7563,Negative
32b4894c-321b-40e8-8be1-4a6ea6881a4b,Sweta,worst app.... service zero... nautanki infinity,1,worst app service zero nautanki infinity,-1.0,-0.6249,Negative
8e51778f-f8c2-4da3-8a58-59eaed3f79f0,Aman Kushwaha,best app,4,best app,1.0,0.6369,Positive
30c7b148-4b38-4b99-8ea3-ab9984df08e3,Kittu Jatav,really very good experience with this app. meri saari booking bohot easily and proper price per ho jati hai....,5,really good experience app meri saari booking bohot easily proper price per ho jati hai,0.35,0.6801,Positive
7f7c6ae6-8681-4d4f-ada1-959a4ea92b19,rajan gohil,"totally idiotic app and don't know who did the coding. they suspended my ID which was linked to my aadhar card. cannot unsuspend it so I Made new ID but can't use same aadhar and they won't unlink my aadhar from my old id, so will never be able to book a tatkal ticket.",1,totally idiotic app dont know coding suspended id linked aadhar card cannot unsuspend made new id cant use aadhar wont unlink aadhar old id never able book tatkal ticket,-0.17007575757575757,-0.3268,Negative
3047af9a-6a13-4b07-9d69-60f67d728726,Shan Patel,until now it helps to make a plan very smooth and comfortable,4,help make plan smooth comfortable,0.4,0.7184,Positive
829e54f3-f93c-4003-9168-b7d18ac7b953,Samudra Gupta,Not user friendly. Need more update and work on ui.,1,user friendly need update work ui,0.375,0.4939,Positive
603feb12-d918-46a4-933b-f4a7139d0e28,Mercy Paul,worst app ever for booking tickets..I lost 2000 twice .It got paid bot my ticket did t get booked..and no response from the service side too.,1,worst app ever booking ticketsi lost twice got paid bot ticket get bookedand response service side,-1.0,-0.7506,Negative
99b4bc66-1647-4821-8bf8-d86e05195ece,RIJWAN KHAN,Good,5,good,0.7,0.4404,Positive
767a446f-192f-4814-9fc3-f91b2566d1c2,Arun Matho,good,5,good,0.7,0.4404,Positive
13c75647-7a90-4baa-808d-aa5655b60ddd,Sarvan Views,tatkal ticket was SCAM,1,tatkal ticket scam,0.0,-0.5719,Negative
0262b5ba-aecc-493a-80cb-dcfa938ef771,Swaraj Kumbar,i have this app since 6 months it has not given me login since that worst experience they should upgrade,1,app since month given login since worst experience upgrade,-1.0,-0.6249,Negative
fb6e8170-9609-4d08-b607-a5c6a03b2ef6,Sheeya Anand,good service ok,5,good service ok,0.6,0.6249,Positive
f16862d4-6cfa-4e15-9160-c81a43ee20a9,milind kolambikar,Great experience,5,great experience,0.8,0.6249,Positive
b195ed21-0a55-4e63-bd53-b396bb64c3a0,rahul kshirsagar,I want to give one star only. Despite my repeated reminders I haven't got my refund. It's long time pending since 3 weeks.,5,want give one star despite repeated reminder havent got refund long time pending since week,-0.05,0.0772,Positive
7423dac2-7188-4ab1-b3c2-68c5a639dfcb,Haresh jani,I want to give in negative star but there is no option. Every 5 to 7 days app wants an update. Why 60 rupees deducted from WL refund....Even the seat is not confirmed.,1,want give negative star option every day app want update rupee deducted wl refundeven seat confirmed,0.05000000000000002,-0.4767,Negative
c33a57aa-3bee-4ab5-b423-4bac267ad5b9,Nisha Kapole,very bad,1,bad,-0.6999999999999998,-0.5423,Negative
39f0c00c-1c42-4463-a473-1ed80243baaf,Jeetupal Pal,buffering problem,1,buffering problem,0.0,-0.4019,Negative
8df88da5-3996-4def-9ea0-ed0ad9fa6573,pundlik jadhav,good application,5,good application,0.7,0.4404,Positive
755e1ade-2446-4137-bcf8-0c36d4da8ef7,Prakash Kumar,good,5,good,0.7,0.4404,Positive
d66c0710-50db-411d-bcde-7212b2ef5d8f,Ravikant Jha,day by day it's getting pathetic,1,day day getting pathetic,-1.0,-0.5719,Negative
9fd780d0-3c67-4788-81f4-ab112cea0678,Ayush Sankhala,"Not working I am trying to login it asked me to reset my password, now none of my passwords are working I am following all the rules still it is not letting me login, even used the password suggested my google password manager still not letting me set my password, the ui/ux person has done a terrible job, looks like they are not following any testing or qa checks",1,working trying login asked reset password none password working following rule still letting login even used password suggested google password manager still letting set password uiux person done terrible job look like following testing qa check,-0.3333333333333333,-0.1531,Negative
0d706ee2-cbb1-4b62-9a53-3d445d9697e3,Ankit Gandhi,"minimize karte hi password fir se dalna parta hai,bahut hi bekar application hai,bina minimize kiye otp kaise dalu gmail ka.... ghatiya govt approved application hai ye",1,minimize karte hi password fir se dalna parta haibahut hi bekar application haibina minimize kiye otp kaise dalu gmail ka ghatiya govt approved application hai ye,0.0,0.4215,Positive
91132246-29c2-4296-9052-0551e6c00a4f,Vivekanand,Very Bad application. Failed to book tatqual ticket it takes too much time itself in Loading and after doing payment it only shows processing and failed.,1,bad application failed book tatqual ticket take much time loading payment show processing failed,-0.37499999999999994,-0.8779,Negative
7081d51d-e6c5-4707-b37f-f28514ed9d44,Swaminathan Pillai,I have already linked my aadhar card but while booking ticket still shows aadhar card needs to be mandatory pop and not able to book tatkal ticket.This is very frustrating.Also even tried to verify again in my account - Authenticate User -after entering OTP then it shows user is already authenticated. Please suggest what needs to be done .Contacted help and support but they simply close the equery ticket by providing process to link aadhar card which is of no use..,1,already linked aadhar card booking ticket still show aadhar card need mandatory pop able book tatkal ticketthis frustratingalso even tried verify account authenticate user entering otp show user already authenticated please suggest need done contacted help support simply close equery ticket providing process link aadhar card use,0.25,0.7906,Positive
ed56e538-8f13-40dc-b9f1-ea240ad18fb1,Prince pal,okay,5,okay,0.5,0.2263,Positive
15a527f2-fa23-40cc-89ed-b9aaa8855822,SUMAN GOSWAMI,"Useless app. Unable to register trying to register from last 2days, but app showing unable to perform this transaction. Most 3rd class aap.",1,useless app unable register trying register last day app showing unable perform transaction rd class aap,-0.375,-0.4215,Negative
9ca8aacb-57db-4962-a9c8-3ff0f51b5956,Tapas Das,very good,5,good,0.7,0.4404,Positive
f35941cb-fbae-43c0-bcf9-eef1cd9ef4fa,PRASAD WATH,one of the worst and hopeless app,1,one worst hopeless app,-1.0,-0.7964,Negative
3092fc8c-21e8-4dd5-9c70-b5693e4a14a5,Anupam Banerjee,can't set a new password. every time it's showing the same error of sequential numbers while the password I've set is perfect.,1,cant set new password every time showing error sequential number password ive set perfect,0.5681818181818181,0.3182,Positive
49b293ad-187a-4fd3-88c0-de5cf563372b,praveen patle,Awesome,5,awesome,1.0,0.6249,Positive
d190c9ae-c2bf-41de-90cb-de71c62e81ce,vijay vala,"It was going well in the beginning and in between CRIS app came, due to which payment is deducted first and we get it after 3 or 4 days, do all the sales use it in GDP or in stock market",1,going well beginning cris app came due payment deducted first get day sale use gdp stock market,0.0625,0.2732,Positive
d5eb5db6-6149-4f91-81a6-11a1afbdf334,Heerendra Chary,this is too much bad 😤👹👺. zero Star,1,much bad zero star,-0.6999999999999998,-0.5423,Negative
51544dcf-4982-4da8-a467-2c4220c67ade,sach s,worst app.,1,worst app,-1.0,-0.6249,Negative
e395c051-a3c6-4116-9a2e-9ba36b479d4a,uday Kumar,there is a no function of withdrawal from wallet your precious money is stuck if you don't buy ticket. today I am unable to confirm my tatkal ticket because of error and my money is stuck in wallet,1,function withdrawal wallet precious money stuck dont buy ticket today unable confirm tatkal ticket error money stuck wallet,0.0,-0.2263,Negative
b7e1ee3d-2c24-47fe-82a8-8277a3c45152,Sumit Singh,worst app experience 😭,1,worst app experience,-1.0,-0.6249,Negative
da83b9eb-0280-4fb3-8507-67f378f412b1,Rabi Kumar Singh,B-2 compartment is very dirty and bad in condition not having charging point of side upper passenger facing very difficulty to charge our electronic items.Please look into this matter and do needful.,1,b compartment dirty bad condition charging point side upper passenger facing difficulty charge electronic itemsplease look matter needful,-0.4333333333333333,-0.8271,Negative
ce0da68c-b587-468c-b0f3-2c59bb181b9d,Kuntidevi Kuntidevi,best,5,best,1.0,0.6369,Positive
20b92d74-9156-458e-839d-a099c07d87a6,mudreka bohra,"IRCTC app is getting worse day by day, now common man cannot even book tickets. Tickets are full three months in advance, And then even Tatkal tickets are not booked, it go into waiting list within 1 minute. This has become a means solely for agents to line their pockets.",1,irctc app getting worse day day common man cannot even book ticket ticket full three month advance even tatkal ticket booked go waiting list within minute become mean solely agent line pocket,-0.165625,-0.4767,Negative
8fa0d4cd-e047-4209-8494-2f1a43688d88,Mohd Ali,worst application that any customer could use. What is the use of this app getting crashed when we cannot book a Tatkal ticket? It simply gets crashed. Why cannot this be fixed.,1,worst application customer could use use app getting crashed cannot book tatkal ticket simply get crashed cannot fixed,-0.3,-0.6249,Negative
ca2c2ba8-786f-4844-ba73-464ff738d0cd,one ALK,IRCTC ke andar tatkal ticket morning ke samay dikhata hai lekin jab Ham book karne jaate Hain to 10 se 15 second mein ticket full Ho jaati Hai aur hamare ticket book hone ke bad bhi waiting list dikhati Hai aur Paisa bhi return nahin milta hai bahut bar Aisa hua hai kya IRCTC Ne hamare paise return kiye nahin Hai,1,irctc ke andar tatkal ticket morning ke samay dikhata hai lekin jab ham book karne jaate hain se second mein ticket full ho jaati hai aur hamare ticket book hone ke bad bhi waiting list dikhati hai aur paisa bhi return nahin milta hai bahut bar aisa hua hai kya irctc ne hamare paisa return kiye nahin hai,-0.11666666666666663,-0.5423,Negative
1967ddd9-e88f-4d3a-9ef5-f4ca37addfd3,Shrishail Nandi,ekdum waste application.....it work when it needed specially during the time of tatkal,1,ekdum waste applicationit work needed specially time tatkal,0.07857142857142857,-0.4215,Negative
c61fa843-fde4-454e-a97c-097a6da2345d,Rupesh Gaikwad,at exact 10 am app showing error then after 1min all ticket sold out shittty app ever,1,exact app showing error min ticket sold shittty app ever,0.25,-0.4019,Negative
13a90e6b-073b-4353-a44c-4c5f00f33750,Sandeep Yadav,i don't add wallet money only UPI best option one year try please no money add only fraud irctc,1,dont add wallet money upi best option one year try please money add fraud irctc,1.0,0.4019,Positive
21616932-cfd7-48d0-9a3e-345ae66e9b4b,Aman kumar,The worst and most disgusting app,1,worst disgusting app,-1.0,-0.8176,Negative
77a85a92-26fc-4e41-9a8a-9084e9f0d517,raj kumar,Bad experience,1,bad experience,-0.6999999999999998,-0.5423,Negative
76b339e1-826f-4128-8591-9c4ee03a4f49,Deepu M,I love this app.,5,love app,0.5,0.6369,Positive
fd3d6a66-91db-4d8c-92f0-c7d3c5b1913f,Jeniferstella,Had smooth experience while booking. it was quick and easy. Thank you irctc for this wonderful experience,5,smooth experience booking quick easy thank irctc wonderful experience,0.5416666666666667,0.8442,Positive
55c9f229-3f17-47d1-bb9c-36d5caaf1ca3,WARNING STATUS CREATOIN,very worst app. every time error and bugs,1,worst app every time error bug,-1.0,-0.7783,Negative
11ef4037-e3a6-4ef5-8fb2-2d3a27013874,Ayush Biswas,most meaningless app worst experience,1,meaningless app worst experience,-0.75,-0.7906,Negative
f1541e38-113e-4d5f-a3dc-3f39c98e906b,Ashu Yadav,very useful,5,useful,0.3,0.4404,Positive
fe827c1f-66cd-44f2-888b-ac682978f391,cs m,Good app. Can book and view destination train easily. But Thatkal booking its geting delayed by loading...,4,good app book view destination train easily thatkal booking geting delayed loading,0.5666666666666667,0.5267,Positive
a5dc1d7e-0a1a-4893-87be-b9ee0ceb0ab7,Akshay Jain,ticket booking is a major hustle not able to book tatkal ticket aap taking time to open when it opens all tickets are gone....please solve the issue,1,ticket booking major hustle able book tatkal ticket aap taking time open open ticket goneplease solve issue,0.140625,0.2023,Positive
52427a05-98dd-4ec1-be4f-f51dce293a12,Kundan Kumar,bad app,1,bad app,-0.6999999999999998,-0.5423,Negative
c2a56051-4c55-4615-9587-d6dbc04c2d83,Pranshu Trivedi (Prince),worst app ever,1,worst app ever,-1.0,-0.6249,Negative
496c37ec-a119-425d-b927-0569b0d46045,Ankit Kumar,Good App,4,good app,0.7,0.4404,Positive
42c9ad0f-1806-455a-a487-9f9bab9cb453,Jatinder Singh,Third grade interface. Difficult to login.,1,third grade interface difficult login,-0.25,-0.3612,Negative
337854dc-9eee-4138-9924-b0e469804be4,Faruqsalman shaikh,very good,5,good,0.7,0.4404,Positive
8e486050-2af7-4c47-826c-4a6a69d98af5,Baleshwar Tirkey,best aap irctc,5,best aap irctc,1.0,0.6369,Positive
29ac7c8e-e26a-4010-9651-5c3a0c67f9fa,Raj Ni,you push advertisement as notification that distract me।,1,push advertisement notification distract,0.0,-0.296,Negative
706ecca3-ba70-4209-ac90-3506f5aea5c6,Chaitanya Bhosale,best use for booking,5,best use booking,1.0,0.6369,Positive
a8027995-3c69-4965-94e2-5bd8bb0c8293,Satyajit Das,settings so bad system 😞,1,setting bad system,-0.6999999999999998,-0.5423,Negative
abe70211-4192-44d4-8a4e-84c8082d9f75,Ranjeet Kumar,irctc good and fast work,5,irctc good fast work,0.44999999999999996,0.4404,Positive
52bf5181-1107-4e5c-a286-e48f6d042742,JYOTHISH SUDHAKARAN,"This is the most useless app, never can login. Always will show error. As per my experience this is the worst app I have ever seen my life.",1,useless app never login always show error per experience worst app ever seen life,-0.75,-0.8625,Negative
75f5a76b-4a62-49e2-9141-747a1af1a58e,Md Raja,my account is disabled without any reason why this misbehave with me,1,account disabled without reason misbehave,-0.2,0.3412,Positive
e5edd849-06b1-460f-a516-8afe5eed1bba,Nandu Maury,super,5,super,0.3333333333333333,0.5994,Positive
a2125892-2b0a-4076-9ef1-898c06970d6b,Deepak Kumar,useless app,1,useless app,-0.5,-0.4215,Negative
0f2af74c-2a76-4392-9a0f-62ce94830dc6,suanupam aditya,good service,5,good service,0.7,0.4404,Positive
71dc7ca1-3652-4613-9612-aaba38b86bf2,Ritik Vishwakarma,this app is nice work 👍,4,app nice work,0.6,0.4215,Positive
6a58995b-fdcf-43dd-99cc-a0c85347312e,Mayur Gudale,"trying to upgrade but it's failing , and app won't open as the current version is not supported , poor !",1,trying upgrade failing app wont open current version supported poor,-0.13333333333333333,-0.6249,Negative
0d18fbb8-0034-441f-9d40-e3e76a5479d3,Shaid Hyder,Good,5,good,0.7,0.4404,Positive
a42862c8-5401-4d4e-9bd6-cb03a3081a39,mohamed yusuf7474,"My IRCTC app was couldn't open since few months, I have tried via equiry, customer support and email also but no response, please resolve this issue asap.",1,irctc app couldnt open since month tried via equiry customer support email also response please resolve issue asap,0.0,0.765,Positive
b9d9544c-302d-4248-8a95-57a9cfa99475,Abbishek Mishra,best,5,best,1.0,0.6369,Positive
99fc5ace-de39-42aa-905d-e733e07354ea,wasi rehman,good,5,good,0.7,0.4404,Positive
1cdf9d60-ca50-4ba2-844c-ea83c71edc1b,Qamar Abbas,help Full,5,help full,0.35,0.4019,Positive
0971d868-22d9-47cc-b469-9cc92eeadd6a,Tamal Dey,Good 👍,5,good,0.7,0.4404,Positive
5c603997-bcc4-4ab8-8102-c6316c1ccfe9,PANKAJ SHAH,Great system,5,great system,0.8,0.6249,Positive
36afefaa-239d-4c7a-a6f3-f2699e3f2232,Abhiram V,Very poor help support,1,poor help support,-0.4,0.3182,Positive
1581923a-0db6-4a63-b61a-3802c8e6389b,Rameshwar,good,5,good,0.7,0.4404,Positive
367e1441-22b4-420e-a9cc-1cec973a5383,raj prasad,useful app,5,useful app,0.3,0.4404,Positive
20130164-8eb2-4600-a23a-42418e9cf43e,manish yadav,good app for ticket booking,5,good app ticket booking,0.7,0.4404,Positive
624ef61b-8482-43a9-bb1e-1ef9c42729b7,Akhil Chouhan,good,5,good,0.7,0.4404,Positive
b1dbef8a-c9fc-4204-a33d-1844623f621a,Rk Raj,india is the Best app,5,india best app,1.0,0.6369,Positive
338cb190-e45e-4f7f-a27e-529e9fc7d36d,pushkar shukla,worst app you never and ever can book tatkal tickets from this app also you can never book 2 month before tickets from this app. always facing problems to book the tickets,1,worst app never ever book tatkal ticket app also never book month ticket app always facing problem book ticket,-1.0,-0.7783,Negative
45df44a2-ba5a-422b-b96b-418d11fcd727,Satyendar Ojha,nice,4,nice,0.6,0.4215,Positive
ebebe66a-fa10-4ea8-996f-fbf69402afe8,K.G.N. Dance Club Bhojpuri,super,5,super,0.3333333333333333,0.5994,Positive
780d9b16-5437-4a8e-96c4-e2a33c502d9c,B B Tejappa,very poor in opening and takes lot of time to get connected,1,poor opening take lot time get connected,-0.4,-0.4767,Negative
bbcdcfa1-4baf-46df-8d3f-88ae9585ebba,MR SK,"Always have worst experience while booking tatkal to refund... Customer support is worst they just cut the call when not able to solve problem..Other apps are better ixigo,ConfirmTkt,etc are amazing apps any issue will be solved in seconds this is what everyone wants....",1,always worst experience booking tatkal refund customer support worst cut call able solve problemother apps better ixigoconfirmtktetc amazing apps issue solved second everyone want,-0.06666666666666665,0.3182,Positive
028d1911-de75-4cec-81e4-25413f2c707d,IRBAJ Khan,Good app,5,good app,0.7,0.4404,Positive
8f32fd4e-d4aa-4b9c-98f2-824fb656452a,Anamika Raj,worst aap I have not received my refund for long time,1,worst aap received refund long time,-0.525,-0.6249,Negative
4cebfcf3-fa8f-49e4-8e58-d7ba0845e722,Aman Shukla,Better,5,better,0.5,0.4404,Positive
44bb4957-1270-4a94-83ff-3c2dd25f94ea,Anshul Kumar,very good 👍,5,good,0.7,0.4404,Positive
1eca950d-347d-4471-9340-19b00a106a09,Santosh Ray,good,5,good,0.7,0.4404,Positive
eb4152bf-4b2f-47de-91a2-359bc6b31791,"Truth, the fact",excellent,5,excellent,1.0,0.5719,Positive
17dd604c-82af-4d91-b7c0-c40221932902,Arvind Kumar,one of the worst app,1,one worst app,-1.0,-0.6249,Negative
a25f3914-384e-4193-adb3-f905f2af6c3d,Rajesh Kumar Singh,super,5,super,0.3333333333333333,0.5994,Positive
8a4e3551-e224-45d3-b20a-0406989f8261,Rajnish Kumar,very good and nice to you,5,good nice,0.6499999999999999,0.6908,Positive
1e524ff9-4c94-4877-b886-89492df4a36c,Moreshwar 123,good app,5,good app,0.7,0.4404,Positive
